Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Fully_Equipped_Kitchen,Province,Municipality,Price_Group,Price_Group_Per_Region
370000.0,6760,HOUSE,HOUSE,GOOD,4.0,False,Luxemburg,Virton,350000-550000,Luxemburg_350000-550000
309000.0,9000,APARTMENT,APARTMENT,GOOD,1.0,False,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
220000.0,1080,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Brussel,Sint-jans-molenbeek,200000-350000,Brussel_200000-350000
189000.0,2300,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Turnhout,100000-200000,Antwerpen_100000-200000
769000.0,1070,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3.0,False,Brussel,Anderlecht,750000-950000,Brussel_750000-950000
239000.0,2170,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Merksem,200000-350000,Antwerpen_200000-350000
335000.0,5170,HOUSE,HOUSE,JUST_RENOVATED,3.0,True,Namen,Rivière,200000-350000,Namen_200000-350000
178000.0,1400,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Waals-Brabant,Nivelles,100000-200000,Waals-Brabant_100000-200000
760000.0,1180,APARTMENT,PENTHOUSE,AS_NEW,3.0,True,Brussel,Ukkel,750000-950000,Brussel_750000-950000
115000.0,4020,HOUSE,HOUSE,GOOD,2.0,False,Luik,Wandre,100000-200000,Luik_100000-200000
175000.0,4400,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Luik,Mons-Lez-Liège,100000-200000,Luik_100000-200000
329000.0,4280,HOUSE,HOUSE,GOOD,4.0,False,Luik,Wansin,200000-350000,Luik_200000-350000
383000.0,9570,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Sint-Maria-Lierde,350000-550000,Oost-Vlaanderen_350000-550000
139000.0,4020,HOUSE,HOUSE,GOOD,3.0,False,Luik,Wandre,100000-200000,Luik_100000-200000
505000.0,3020,HOUSE,HOUSE,AS_NEW,3.0,False,Vlaams-Brabant,Winksele,350000-550000,Vlaams-Brabant_350000-550000
325000.0,1190,APARTMENT,GROUND_FLOOR,GOOD,2.0,False,Brussel,Vorst,200000-350000,Brussel_200000-350000
395000.0,8301,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Ramskapelle,350000-550000,West-Vlaanderen_350000-550000
225000.0,4000,HOUSE,HOUSE,GOOD,3.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
475000.0,1000,APARTMENT,APARTMENT,AS_NEW,3.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
185000.0,9900,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Eeklo,100000-200000,Oost-Vlaanderen_100000-200000
553000.0,1081,APARTMENT,DUPLEX,GOOD,3.0,False,Brussel,Koekelberg,550000-750000,Brussel_550000-750000
35000.0,4041,HOUSE,HOUSE,GOOD,3.0,True,Luik,Vottem,0-100000,Luik_0-100000
292000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Zeveren,200000-350000,Oost-Vlaanderen_200000-350000
420000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Brussel,350000-550000,Brussel_350000-550000
499500.0,9600,HOUSE,HOUSE,GOOD,3.0,True,Oost-Vlaanderen,Ronse,350000-550000,Oost-Vlaanderen_350000-550000
459000.0,1070,HOUSE,TOWN_HOUSE,JUST_RENOVATED,3.0,False,Brussel,Anderlecht,350000-550000,Brussel_350000-550000
498000.0,8554,HOUSE,COUNTRY_COTTAGE,GOOD,2.0,False,West-Vlaanderen,Sint-Denijs,350000-550000,West-Vlaanderen_350000-550000
139000.0,9170,HOUSE,HOUSE,GOOD,2.0,False,Oost-Vlaanderen,Sint-gillis-waas,100000-200000,Oost-Vlaanderen_100000-200000
220000.0,8620,APARTMENT,APARTMENT,TO_RENOVATE,1.0,False,West-Vlaanderen,Sint-Joris,200000-350000,West-Vlaanderen_200000-350000
523500.0,1160,APARTMENT,APARTMENT,GOOD,2.0,True,Brussel,Oudergem,350000-550000,Brussel_350000-550000
475000.0,8434,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,West-Vlaanderen,Westende,350000-550000,West-Vlaanderen_350000-550000
369000.0,9000,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Gent,350000-550000,Oost-Vlaanderen_350000-550000
209000.0,8020,HOUSE,HOUSE,TO_RENOVATE,3.0,False,West-Vlaanderen,Waardamme,200000-350000,West-Vlaanderen_200000-350000
539000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Westkapelle,350000-550000,West-Vlaanderen_350000-550000
279000.0,2930,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Antwerpen,Brasschaat,200000-350000,Antwerpen_200000-350000
229000.0,1083,APARTMENT,APARTMENT,TO_RENOVATE,2.0,False,Brussel,Ganshoren,200000-350000,Brussel_200000-350000
395000.0,8400,APARTMENT,APARTMENT,GOOD,3.0,False,West-Vlaanderen,Zandvoorde,350000-550000,West-Vlaanderen_350000-550000
249000.0,9860,HOUSE,HOUSE,GOOD,2.0,False,Oost-Vlaanderen,Scheldewindeke,200000-350000,Oost-Vlaanderen_200000-350000
489000.0,9041,HOUSE,HOUSE,AS_NEW,2.0,False,Oost-Vlaanderen,Oostakker,350000-550000,Oost-Vlaanderen_350000-550000
320000.0,8670,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Wulpen,200000-350000,West-Vlaanderen_200000-350000
185000.0,4400,HOUSE,HOUSE,GOOD,2.0,False,Luik,Mons-Lez-Liège,100000-200000,Luik_100000-200000
412000.0,1348,APARTMENT,APARTMENT,AS_NEW,2.0,False,Waals-Brabant,Louvain-La-Neuve,350000-550000,Waals-Brabant_350000-550000
460000.0,8300,HOUSE,HOUSE,TO_RENOVATE,2.0,False,West-Vlaanderen,Westkapelle,350000-550000,West-Vlaanderen_350000-550000
395500.0,2470,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Retie,350000-550000,Antwerpen_350000-550000
352500.0,8820,HOUSE,HOUSE,AS_NEW,3.0,True,West-Vlaanderen,Torhout,350000-550000,West-Vlaanderen_350000-550000
375000.0,9400,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Oost-Vlaanderen,Voorde,350000-550000,Oost-Vlaanderen_350000-550000
290000.0,1140,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Evere,200000-350000,Brussel_200000-350000
225000.0,1210,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,True,Brussel,Sint-Joost-ten-Node,200000-350000,Brussel_200000-350000
149000.0,1210,APARTMENT,APARTMENT,TO_RENOVATE,1.0,False,Brussel,Sint-Joost-ten-Node,100000-200000,Brussel_100000-200000
310000.0,1140,APARTMENT,APARTMENT,TO_RENOVATE,3.0,False,Brussel,Evere,200000-350000,Brussel_200000-350000
438000.0,2610,HOUSE,HOUSE,GOOD,4.0,False,Antwerpen,Wilrijk,350000-550000,Antwerpen_350000-550000
199000.0,8850,HOUSE,HOUSE,TO_RENOVATE,3.0,False,West-Vlaanderen,Ardooie,100000-200000,West-Vlaanderen_100000-200000
157000.0,8900,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Sint-Jan,100000-200000,West-Vlaanderen_100000-200000
325000.0,9000,APARTMENT,APARTMENT,GOOD,2.0,True,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
300000.0,1020,APARTMENT,PENTHOUSE,AS_NEW,2.0,False,Brussel,Laken,200000-350000,Brussel_200000-350000
299000.0,4800,HOUSE,HOUSE,GOOD,4.0,True,Luik,Verviers,200000-350000,Luik_200000-350000
339000.0,1700,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Sint-Ulriks-Kapelle,200000-350000,Vlaams-Brabant_200000-350000
311674.0,8800,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Rumbeke,200000-350000,West-Vlaanderen_200000-350000
125000.0,2620,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,False,Antwerpen,Hemiksem,100000-200000,Antwerpen_100000-200000
295000.0,2650,APARTMENT,APARTMENT,AS_NEW,2.0,False,Antwerpen,Edegem,200000-350000,Antwerpen_200000-350000
395000.0,1083,HOUSE,HOUSE,GOOD,2.0,False,Brussel,Ganshoren,350000-550000,Brussel_350000-550000
310000.0,9000,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
325000.0,1150,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Sint-pieters-woluwe,200000-350000,Brussel_200000-350000
199000.0,9800,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Oost-Vlaanderen,Zeveren,100000-200000,Oost-Vlaanderen_100000-200000
215000.0,8880,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Sint-Eloois-Winkel,200000-350000,West-Vlaanderen_200000-350000
329000.0,8501,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Heule,200000-350000,West-Vlaanderen_200000-350000
799000.0,1060,HOUSE,MIXED_USE_BUILDING,AS_NEW,4.0,False,Brussel,Sint-gillis,750000-950000,Brussel_750000-950000
349000.0,1300,APARTMENT,DUPLEX,AS_NEW,2.0,True,Waals-Brabant,Wavre,200000-350000,Waals-Brabant_200000-350000
395000.0,8000,HOUSE,HOUSE,GOOD,3.0,True,West-Vlaanderen,Koolkerke,350000-550000,West-Vlaanderen_350000-550000
645000.0,9185,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Wachtebeke,550000-750000,Oost-Vlaanderen_550000-750000
189000.0,9900,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Oost-Vlaanderen,Eeklo,100000-200000,Oost-Vlaanderen_100000-200000
365000.0,4910,HOUSE,HOUSE,GOOD,4.0,False,Luik,Theux,350000-550000,Luik_350000-550000
360000.0,4040,HOUSE,HOUSE,AS_NEW,3.0,True,Luik,Herstal,350000-550000,Luik_350000-550000
321000.0,9120,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Oost-Vlaanderen,Vrasene,200000-350000,Oost-Vlaanderen_200000-350000
155000.0,5500,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Namen,Furfooz,100000-200000,Namen_100000-200000
214900.0,1080,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Sint-jans-molenbeek,200000-350000,Brussel_200000-350000
420000.0,2600,APARTMENT,DUPLEX,AS_NEW,4.0,True,Antwerpen,Berchem,350000-550000,Antwerpen_350000-550000
269000.0,3680,APARTMENT,APARTMENT,GOOD,2.0,False,Limburg,Opoeteren,200000-350000,Limburg_200000-350000
335000.0,9032,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Oost-Vlaanderen,Wondelgem,200000-350000,Oost-Vlaanderen_200000-350000
219000.0,2020,APARTMENT,GROUND_FLOOR,TO_RENOVATE,2.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
325000.0,6762,HOUSE,MIXED_USE_BUILDING,GOOD,4.0,False,Luxemburg,Saint-Mard,200000-350000,Luxemburg_200000-350000
229000.0,1600,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,True,Vlaams-Brabant,Sint-pieters-leeuw,200000-350000,Vlaams-Brabant_200000-350000
285000.0,9800,APARTMENT,APARTMENT,GOOD,1.0,False,Oost-Vlaanderen,Zeveren,200000-350000,Oost-Vlaanderen_200000-350000
289000.0,8620,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,West-Vlaanderen,Sint-Joris,200000-350000,West-Vlaanderen_200000-350000
299000.0,4051,HOUSE,HOUSE,GOOD,3.0,False,Luik,Vaux-Sous-Chèvremont,200000-350000,Luik_200000-350000
229000.0,4340,APARTMENT,APARTMENT,AS_NEW,1.0,False,Luik,Villers-L'Evêque,200000-350000,Luik_200000-350000
295000.0,2450,APARTMENT,GROUND_FLOOR,GOOD,2.0,True,Antwerpen,Meerhout,200000-350000,Antwerpen_200000-350000
385000.0,4042,HOUSE,HOUSE,AS_NEW,4.0,False,Luik,Liers,350000-550000,Luik_350000-550000
172500.0,8780,APARTMENT,APARTMENT,GOOD,3.0,False,West-Vlaanderen,Oostrozebeke,100000-200000,West-Vlaanderen_100000-200000
299000.0,8800,HOUSE,HOUSE,AS_NEW,4.0,False,West-Vlaanderen,Rumbeke,200000-350000,West-Vlaanderen_200000-350000
295000.0,2660,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Hoboken,200000-350000,Antwerpen_200000-350000
195000.0,4032,HOUSE,HOUSE,GOOD,2.0,False,Luik,Chênee,100000-200000,Luik_100000-200000
375000.0,3012,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Wilsele,350000-550000,Vlaams-Brabant_350000-550000
275000.0,5500,APARTMENT,APARTMENT,GOOD,3.0,False,Namen,Furfooz,200000-350000,Namen_200000-350000
180000.0,4420,HOUSE,HOUSE,GOOD,3.0,True,Luik,Tilleur,100000-200000,Luik_100000-200000
239000.0,8860,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,West-Vlaanderen,Lendelede,200000-350000,West-Vlaanderen_200000-350000
150000.0,4171,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Luik,Poulseur,100000-200000,Luik_100000-200000
249000.0,2610,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Wilrijk,200000-350000,Antwerpen_200000-350000
423956.0,9850,HOUSE,HOUSE,AS_NEW,3.0,False,Oost-Vlaanderen,Vosselare,350000-550000,Oost-Vlaanderen_350000-550000
225000.0,8790,APARTMENT,APARTMENT,AS_NEW,1.0,False,West-Vlaanderen,Waregem,200000-350000,West-Vlaanderen_200000-350000
299000.0,6760,HOUSE,APARTMENT_BLOCK,GOOD,4.0,False,Luxemburg,Virton,200000-350000,Luxemburg_200000-350000
726000.0,1140,HOUSE,APARTMENT_BLOCK,GOOD,2.0,False,Brussel,Evere,550000-750000,Brussel_550000-750000
249000.0,4621,HOUSE,HOUSE,AS_NEW,3.0,False,Luik,Retinne,200000-350000,Luik_200000-350000
289000.0,2170,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,False,Antwerpen,Merksem,200000-350000,Antwerpen_200000-350000
171000.0,8670,APARTMENT,APARTMENT,GOOD,1.0,False,West-Vlaanderen,Wulpen,100000-200000,West-Vlaanderen_100000-200000
295000.0,2600,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,4.0,False,Antwerpen,Berchem,200000-350000,Antwerpen_200000-350000
169000.0,1020,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Laken,100000-200000,Brussel_100000-200000
395000.0,8000,HOUSE,HOUSE,TO_RENOVATE,3.0,False,West-Vlaanderen,Koolkerke,350000-550000,West-Vlaanderen_350000-550000
289000.0,2440,APARTMENT,APARTMENT,AS_NEW,1.0,False,Antwerpen,Geel,200000-350000,Antwerpen_200000-350000
355000.0,2280,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Grobbendonk,350000-550000,Antwerpen_350000-550000
475000.0,2270,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Herenthout,350000-550000,Antwerpen_350000-550000
179000.0,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,False,Antwerpen,Deurne,100000-200000,Antwerpen_100000-200000
339000.0,9750,HOUSE,HOUSE,GOOD,2.0,False,Oost-Vlaanderen,Zingem,200000-350000,Oost-Vlaanderen_200000-350000
199900.0,4100,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Luik,Seraing,100000-200000,Luik_100000-200000
199000.0,3630,APARTMENT,APARTMENT,GOOD,1.0,False,Limburg,Vucht,100000-200000,Limburg_100000-200000
260000.0,4000,APARTMENT,APARTMENT,AS_NEW,2.0,True,Luik,Rocourt,200000-350000,Luik_200000-350000
545000.0,1020,HOUSE,HOUSE,GOOD,3.0,False,Brussel,Laken,350000-550000,Brussel_350000-550000
300000.0,9940,APARTMENT,APARTMENT,AS_NEW,1.0,True,Oost-Vlaanderen,Sleidinge,200000-350000,Oost-Vlaanderen_200000-350000
395000.0,1840,HOUSE,HOUSE,GOOD,4.0,False,Vlaams-Brabant,Steenhuffel,350000-550000,Vlaams-Brabant_350000-550000
280000.0,7190,HOUSE,HOUSE,GOOD,3.0,False,Henegouwen,Marche-Lez-Ecaussinnes,200000-350000,Henegouwen_200000-350000
299900.0,8830,HOUSE,HOUSE,GOOD,3.0,True,West-Vlaanderen,Hooglede,200000-350000,West-Vlaanderen_200000-350000
315000.0,1200,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Sint-lambrechts-woluwe,200000-350000,Brussel_200000-350000
439000.0,9310,HOUSE,VILLA,GOOD,4.0,False,Oost-Vlaanderen,Moorsel,350000-550000,Oost-Vlaanderen_350000-550000
495000.0,9051,APARTMENT,APARTMENT,GOOD,3.0,False,Oost-Vlaanderen,Sint-Denijs-Westrem,350000-550000,Oost-Vlaanderen_350000-550000
199000.0,2100,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Deurne,100000-200000,Antwerpen_100000-200000
259000.0,2170,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Merksem,200000-350000,Antwerpen_200000-350000
395000.0,2610,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,False,Antwerpen,Wilrijk,350000-550000,Antwerpen_350000-550000
675000.0,1050,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Elsene,550000-750000,Brussel_550000-750000
495000.0,1000,APARTMENT,GROUND_FLOOR,GOOD,2.0,True,Brussel,Brussel,350000-550000,Brussel_350000-550000
395000.0,4000,HOUSE,HOUSE,GOOD,4.0,False,Luik,Rocourt,350000-550000,Luik_350000-550000
250000.0,7000,HOUSE,HOUSE,GOOD,3.0,False,Henegouwen,Mons,200000-350000,Henegouwen_200000-350000
199000.0,2200,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Noorderwijk,100000-200000,Antwerpen_100000-200000
455000.0,2180,HOUSE,HOUSE,AS_NEW,3.0,False,Antwerpen,Ekeren,350000-550000,Antwerpen_350000-550000
330000.0,1040,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Etterbeek,200000-350000,Brussel_200000-350000
295000.0,1150,APARTMENT,APARTMENT,GOOD,2.0,True,Brussel,Sint-pieters-woluwe,200000-350000,Brussel_200000-350000
195000.0,1070,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Anderlecht,100000-200000,Brussel_100000-200000
474000.0,2660,HOUSE,HOUSE,AS_NEW,4.0,False,Antwerpen,Hoboken,350000-550000,Antwerpen_350000-550000
745000.0,2018,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,4.0,False,Antwerpen,Antwerpen,550000-750000,Antwerpen_550000-750000
310000.0,1180,APARTMENT,APARTMENT,TO_RENOVATE,2.0,False,Brussel,Ukkel,200000-350000,Brussel_200000-350000
424000.0,1755,HOUSE,HOUSE,GOOD,3.0,True,Vlaams-Brabant,Oetingen,350000-550000,Vlaams-Brabant_350000-550000
599000.0,9000,HOUSE,HOUSE,AS_NEW,4.0,True,Oost-Vlaanderen,Gent,550000-750000,Oost-Vlaanderen_550000-750000
555000.0,2040,HOUSE,HOUSE,GOOD,2.0,False,Antwerpen,Zandvliet,550000-750000,Antwerpen_550000-750000
235000.0,4570,APARTMENT,APARTMENT,AS_NEW,2.0,True,Luik,Vyle-Et-Tharoul,200000-350000,Luik_200000-350000
179000.0,2800,APARTMENT,APARTMENT,GOOD,1.0,False,Antwerpen,Walem,100000-200000,Antwerpen_100000-200000
287000.0,9940,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Sleidinge,200000-350000,Oost-Vlaanderen_200000-350000
285000.0,1840,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Steenhuffel,200000-350000,Vlaams-Brabant_200000-350000
450000.0,9000,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Gent,350000-550000,Oost-Vlaanderen_350000-550000
559000.0,2930,HOUSE,HOUSE,AS_NEW,4.0,False,Antwerpen,Brasschaat,550000-750000,Antwerpen_550000-750000
