Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift,province,Municipality
895000.0,1950,HOUSE,HOUSE,GOOD,6.0,280.0,False,0.0,,1.0,50.0,1.0,700.0,700.0,840.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Kraainem
329950.0,9600,HOUSE,APARTMENT_BLOCK,GOOD,4.0,216.0,False,0.0,,1.0,,1.0,50.0,50.0,190.0,,,,,Oost-Vlaanderen,Ronse
290000.0,7800,APARTMENT,APARTMENT,,2.0,81.0,False,,,,,,,,,,,,1.0,Henegouwen,Lanquesaint
320000.0,5580,HOUSE,HOUSE,AS_NEW,4.0,370.0,False,,,1.0,,,,,0.0,,,,,Namen,Wavreille
719000.0,1070,HOUSE,APARTMENT_BLOCK,GOOD,10.0,350.0,False,,,,,,,,0.0,2.0,,,,Brussel,Anderlecht
319000.0,4420,APARTMENT,DUPLEX,GOOD,4.0,145.0,False,0.0,,,,,,,,3.0,0.0,0.0,0.0,Luik,Tilleur
1985000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,125.0,True,0.0,,1.0,4.0,,,,,2.0,0.0,,1.0,West-Vlaanderen,Westkapelle
695000.0,1060,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,255.0,False,0.0,,1.0,15.0,1.0,65.0,65.0,157.0,2.0,0.0,0.0,0.0,Brussel,Sint-gillis
285000.0,4460,HOUSE,HOUSE,JUST_RENOVATED,3.0,105.0,False,,,1.0,40.0,1.0,160.0,160.0,360.0,2.0,,,,Luik,Velroux
154000.0,2100,APARTMENT,APARTMENT,AS_NEW,2.0,70.0,False,,,1.0,4.0,,,,,2.0,,,,Antwerpen,Deurne
795000.0,9630,HOUSE,VILLA,AS_NEW,4.0,290.0,False,,,,,,,,5656.0,4.0,1.0,0.0,0.0,Oost-Vlaanderen,Sint-Maria-Latem
219000.0,2000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,66.0,False,,,,,,,,,,,,,Antwerpen,Antwerpen
,8000,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Koolkerke
469000.0,1560,HOUSE,HOUSE,TO_RENOVATE,3.0,173.0,False,0.0,,1.0,17.0,,,,1360.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Hoeilaart
,1180,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Ukkel
180000.0,6950,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,108.0,False,0.0,,,,1.0,322.0,322.0,322.0,4.0,0.0,0.0,0.0,Luxemburg,Nassogne
370000.0,3200,HOUSE,HOUSE,GOOD,3.0,144.0,True,,,1.0,,,,,1195.0,4.0,,,,Vlaams-Brabant,Gelrode
156000.0,3700,APARTMENT,APARTMENT,GOOD,2.0,84.0,False,0.0,,1.0,,,,,,2.0,,0.0,1.0,Limburg,Widooie
549000.0,9160,HOUSE,HOUSE,GOOD,3.0,179.0,False,,,,,,,,2002.0,4.0,0.0,,0.0,Oost-Vlaanderen,Lokeren
329000.0,1050,APARTMENT,APARTMENT,AS_NEW,2.0,80.0,True,0.0,,1.0,2.0,,,,,2.0,0.0,0.0,0.0,Brussel,Elsene
265000.0,8530,HOUSE,HOUSE,GOOD,2.0,138.0,False,,,,,,,,0.0,,,,,West-Vlaanderen,Harelbeke
790000.0,1050,APARTMENT,PENTHOUSE,AS_NEW,3.0,188.0,True,,1.0,1.0,20.0,,,,,2.0,0.0,0.0,1.0,Brussel,Elsene
379500.0,3012,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,119.0,False,0.0,,1.0,,,,,1051.0,2.0,0.0,0.0,0.0,Vlaams-Brabant,Wilsele
162000.0,8400,APARTMENT,APARTMENT,,2.0,90.0,False,,,,,,,,,,,,,West-Vlaanderen,Zandvoorde
314900.0,6840,HOUSE,HOUSE,GOOD,3.0,133.0,False,0.0,,1.0,9.0,1.0,735.0,735.0,858.0,3.0,0.0,0.0,0.0,Luxemburg,Tournay
1750000.0,1180,APARTMENT,APARTMENT,AS_NEW,3.0,243.0,False,0.0,1.0,1.0,85.0,1.0,3400.0,3400.0,,4.0,,,1.0,Brussel,Ukkel
149000.0,5500,HOUSE,TOWN_HOUSE,GOOD,3.0,150.0,False,,,1.0,20.0,1.0,78.0,78.0,78.0,,,,,Namen,Furfooz
239000.0,8380,APARTMENT,APARTMENT,GOOD,2.0,60.0,False,,,1.0,,,,,,2.0,,,1.0,West-Vlaanderen,Zeebrugge
1095000.0,8301,APARTMENT,APARTMENT,,3.0,118.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
750000.0,2520,HOUSE,HOUSE,AS_NEW,4.0,215.0,False,,,1.0,25.0,1.0,511.0,511.0,645.0,4.0,1.0,0.0,0.0,Antwerpen,Ranst
125000.0,1000,APARTMENT,KOT,,0.0,20.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0,Brussel,Brussel
375000.0,8670,APARTMENT,APARTMENT,GOOD,2.0,,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Wulpen
350000.0,9050,HOUSE,HOUSE,TO_RENOVATE,3.0,200.0,False,,,,,,,,89.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Ledeberg
210000.0,3740,HOUSE,MIXED_USE_BUILDING,,1.0,532.0,False,,,,,,,,965.0,,,,,Limburg,Waltwilder
119000.0,6800,HOUSE,HOUSE,TO_RENOVATE,3.0,91.0,False,0.0,,1.0,13.0,,,,0.0,3.0,0.0,0.0,0.0,Luxemburg,Sainte-Marie-Chevigny
529000.0,9190,HOUSE,HOUSE,GOOD,3.0,230.0,False,,,1.0,30.0,,,,828.0,3.0,,,,Oost-Vlaanderen,Stekene
337000.0,9800,HOUSE,HOUSE,AS_NEW,3.0,138.0,False,0.0,,,,,,,238.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Zeveren
290000.0,1030,APARTMENT,APARTMENT,GOOD,2.0,86.0,False,,,1.0,7.0,,,,,2.0,,,1.0,Brussel,Schaarbeek
1368000.0,5140,HOUSE,APARTMENT_BLOCK,,3.0,435.0,True,,,1.0,,,,,0.0,4.0,0.0,1.0,1.0,Namen,Tongrinne
299500.0,8301,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Ramskapelle
215000.0,9500,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,183.0,False,0.0,,1.0,,,,,410.0,2.0,0.0,1.0,0.0,Oost-Vlaanderen,Zarlardinge
255000.0,4020,APARTMENT,GROUND_FLOOR,GOOD,3.0,107.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Luik,Wandre
229000.0,1070,APARTMENT,APARTMENT,GOOD,2.0,87.0,True,,,1.0,3.0,,,,,2.0,0.0,0.0,0.0,Brussel,Anderlecht
135000.0,7900,HOUSE,HOUSE,,3.0,95.0,False,,,1.0,4.0,1.0,80.0,80.0,175.0,2.0,0.0,0.0,0.0,Henegouwen,Leuze-en-hainaut
325000.0,1300,APARTMENT,APARTMENT,,2.0,90.0,False,,,1.0,4.0,,,,,,,,1.0,Waals-Brabant,Wavre
160000.0,4102,HOUSE,HOUSE,GOOD,2.0,85.0,False,0.0,,1.0,20.0,1.0,30.0,30.0,75.0,2.0,0.0,0.0,0.0,Luik,Ougrée
279000.0,2880,HOUSE,HOUSE,TO_RENOVATE,4.0,233.0,False,,,1.0,,,,,477.0,3.0,,,,Antwerpen,Weert
275000.0,1420,APARTMENT,APARTMENT,AS_NEW,2.0,80.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Waals-Brabant,Braine-l'alleud
284000.0,2020,HOUSE,TOWN_HOUSE,GOOD,2.0,112.0,False,,,,,,,,0.0,,,,,Antwerpen,Antwerpen
560000.0,2580,HOUSE,HOUSE,,3.0,324.0,True,,,1.0,,,,,1504.0,,,,,Antwerpen,Putte
309000.0,1428,HOUSE,COUNTRY_COTTAGE,TO_BE_DONE_UP,3.0,136.0,False,,1.0,1.0,16.0,1.0,150.0,150.0,279.0,3.0,,,,Waals-Brabant,Lillois-Witterzée
1149000.0,1650,HOUSE,HOUSE,AS_NEW,6.0,396.0,False,,1.0,1.0,,,,,963.0,4.0,,,,Vlaams-Brabant,Beersel
1799500.0,2930,HOUSE,VILLA,,5.0,640.0,False,,,1.0,,,,,2073.0,4.0,,,,Antwerpen,Brasschaat
1249000.0,2170,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,9.0,500.0,False,,,1.0,80.0,,,,255.0,3.0,,,,Antwerpen,Merksem
,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Gent
289000.0,1040,APARTMENT,APARTMENT,GOOD,1.0,79.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Brussel,Etterbeek
279000.0,3270,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,0.0,,1.0,14.0,,,,,,,,1.0,Vlaams-Brabant,Scherpenheuvel
379000.0,3020,HOUSE,HOUSE,GOOD,4.0,118.0,False,0.0,,1.0,48.0,,,,188.0,,,,,Vlaams-Brabant,Winksele
500000.0,8501,HOUSE,VILLA,TO_RENOVATE,5.0,400.0,False,,,,,1.0,150.0,150.0,1591.0,4.0,,,,West-Vlaanderen,Heule
210000.0,3271,HOUSE,HOUSE,TO_RENOVATE,3.0,160.0,False,,,1.0,1.0,1.0,1.0,1.0,890.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Zichem
465000.0,8310,HOUSE,TOWN_HOUSE,AS_NEW,3.0,208.0,False,,,1.0,45.0,,,,360.0,3.0,,0.0,0.0,West-Vlaanderen,Sint-Kruis
399000.0,9000,APARTMENT,APARTMENT,AS_NEW,2.0,106.0,False,0.0,,1.0,14.0,,,,,,,,1.0,Oost-Vlaanderen,Gent
175000.0,4540,HOUSE,HOUSE,TO_RENOVATE,2.0,85.0,False,0.0,,1.0,30.0,1.0,100.0,100.0,380.0,3.0,0.0,0.0,0.0,Luik,Ombret
925000.0,9220,HOUSE,MANSION,AS_NEW,6.0,500.0,True,,,1.0,48.0,1.0,299.0,299.0,795.0,2.0,,,,Oost-Vlaanderen,Moerzeke
435000.0,3520,HOUSE,HOUSE,AS_NEW,3.0,300.0,True,,,1.0,60.0,1.0,600.0,600.0,783.0,4.0,,,,Limburg,Zonhoven
209000.0,2060,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,56.0,False,0.0,,1.0,4.0,1.0,68.0,68.0,,2.0,0.0,0.0,1.0,Antwerpen,Antwerpen
470000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,104.0,True,,,1.0,8.0,,,,,4.0,,1.0,1.0,Brussel,Brussel
349000.0,4540,HOUSE,HOUSE,GOOD,4.0,174.0,False,,,1.0,40.0,1.0,1774.0,1774.0,1940.0,,,,,Luik,Ombret
164900.0,7134,HOUSE,HOUSE,,4.0,130.0,False,0.0,,,,,,,181.0,2.0,,0.0,0.0,Henegouwen,Ressaix
599000.0,8400,APARTMENT,APARTMENT,AS_NEW,3.0,129.0,True,1.0,,1.0,6.0,,,,,2.0,0.0,0.0,1.0,West-Vlaanderen,Zandvoorde
189000.0,1080,APARTMENT,APARTMENT,GOOD,2.0,75.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Brussel,Sint-jans-molenbeek
349000.0,1410,APARTMENT,APARTMENT,AS_NEW,3.0,122.0,False,,,1.0,2.0,,,,,4.0,,,1.0,Waals-Brabant,Waterloo
299000.0,1495,APARTMENT,APARTMENT,AS_NEW,2.0,108.0,True,0.0,,1.0,35.0,,,,,3.0,0.0,1.0,0.0,Waals-Brabant,Villers-la-ville
239000.0,4800,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,197.0,False,0.0,,,,1.0,127.0,127.0,210.0,2.0,0.0,,,Luik,Verviers
109000.0,4020,APARTMENT,FLAT_STUDIO,GOOD,1.0,39.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0,Luik,Wandre
215500.0,2950,APARTMENT,APARTMENT,,1.0,57.0,True,,,1.0,4.0,,,,,4.0,,,1.0,Antwerpen,Kapellen
299000.0,4400,HOUSE,HOUSE,AS_NEW,5.0,138.0,False,0.0,,1.0,20.0,1.0,50.0,50.0,230.0,3.0,0.0,1.0,0.0,Luik,Mons-Lez-Liège
599000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,85.0,True,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0,West-Vlaanderen,Westkapelle
325000.0,2820,APARTMENT,APARTMENT,GOOD,1.0,79.0,False,,,1.0,,,,,,,,,,Antwerpen,Rijmenam
469000.0,2018,APARTMENT,GROUND_FLOOR,GOOD,2.0,104.0,False,0.0,,1.0,35.0,1.0,64.0,64.0,,2.0,0.0,0.0,1.0,Antwerpen,Antwerpen
699000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,102.0,True,1.0,,1.0,7.0,,,,,,,,1.0,West-Vlaanderen,Westkapelle
250000.0,8000,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,129.0,False,0.0,,,,,,,156.0,,,,,West-Vlaanderen,Koolkerke
249000.0,8000,APARTMENT,APARTMENT,AS_NEW,2.0,73.0,False,,,,,,,,,3.0,,0.0,1.0,West-Vlaanderen,Koolkerke
219000.0,4020,APARTMENT,APARTMENT,AS_NEW,2.0,87.0,False,0.0,,1.0,8.0,,,,,2.0,0.0,0.0,0.0,Luik,Wandre
560000.0,1050,APARTMENT,DUPLEX,AS_NEW,2.0,134.0,True,0.0,,1.0,7.0,,,,,3.0,0.0,0.0,0.0,Brussel,Elsene
625000.0,9810,HOUSE,HOUSE,JUST_RENOVATED,0.0,278.0,False,0.0,,,,,,,693.0,,,,,Oost-Vlaanderen,Nazareth
790000.0,8930,HOUSE,VILLA,AS_NEW,4.0,262.0,True,0.0,,1.0,,1.0,740.0,740.0,1040.0,4.0,0.0,0.0,0.0,West-Vlaanderen,Rekkem
459000.0,2560,HOUSE,HOUSE,AS_NEW,4.0,186.0,True,,,1.0,,,,,577.0,3.0,,,,Antwerpen,Nijlen
270000.0,4420,HOUSE,BUNGALOW,GOOD,2.0,90.0,False,1.0,,1.0,110.0,1.0,25.0,25.0,223.0,3.0,0.0,0.0,0.0,Luik,Tilleur
310000.0,7534,HOUSE,HOUSE,,3.0,183.0,False,0.0,,1.0,,,,,0.0,4.0,,,,Henegouwen,Maulde
259000.0,1800,APARTMENT,APARTMENT,GOOD,2.0,62.0,False,,,1.0,2.0,,,,,2.0,,,,Vlaams-Brabant,Vilvoorde
332800.0,2640,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,13.0,,,,,3.0,,,1.0,Antwerpen,Mortsel
650000.0,2060,HOUSE,APARTMENT_BLOCK,GOOD,0.0,268.0,False,,,,,,,,0.0,2.0,,,,Antwerpen,Antwerpen
289000.0,8790,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,214.0,False,,,,,1.0,554.0,554.0,554.0,,,,,West-Vlaanderen,Waregem
495000.0,1160,APARTMENT,APARTMENT,AS_NEW,2.0,94.0,True,0.0,,1.0,24.0,,,,,,0.0,1.0,1.0,Brussel,Oudergem
695000.0,9130,HOUSE,HOUSE,AS_NEW,2.0,167.0,True,0.0,,1.0,,,,,863.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Verrebroek
470000.0,09256,HOUSE,HOUSE,,4.0,,False,,,,,,,,700.0,,1.0,,,Unknown,Unknown
515000.0,1050,APARTMENT,PENTHOUSE,GOOD,2.0,103.0,True,0.0,,1.0,42.0,,,,,2.0,0.0,1.0,1.0,Brussel,Elsene
292000.0,2350,APARTMENT,GROUND_FLOOR,,1.0,72.0,False,,,1.0,42.0,,,,,3.0,,,1.0,Antwerpen,Vosselaar
775000.0,8670,APARTMENT,PENTHOUSE,GOOD,4.0,161.0,False,,,1.0,9.0,,,,,,,,1.0,West-Vlaanderen,Wulpen
685000.0,3010,HOUSE,HOUSE,AS_NEW,3.0,215.0,False,,,1.0,13.0,,,,390.0,2.0,,0.0,0.0,Vlaams-Brabant,Kessel-Lo
295000.0,1180,APARTMENT,APARTMENT,GOOD,1.0,89.0,False,0.0,,1.0,2.0,,,,,2.0,0.0,0.0,1.0,Brussel,Ukkel
569000.0,9000,HOUSE,HOUSE,GOOD,3.0,157.0,False,0.0,,,,1.0,55.0,55.0,156.0,,,,,Oost-Vlaanderen,Gent
189000.0,5300,APARTMENT,APARTMENT,GOOD,1.0,70.0,False,0.0,,,,,,,,4.0,0.0,0.0,1.0,Namen,Vezin
1650000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,125.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
535000.0,9890,HOUSE,HOUSE,AS_NEW,3.0,200.0,True,0.0,,1.0,40.0,1.0,250.0,250.0,366.0,,,,,Oost-Vlaanderen,Vurste
199000.0,8530,HOUSE,HOUSE,AS_NEW,3.0,120.0,False,,,1.0,,,,,50.0,2.0,,0.0,0.0,West-Vlaanderen,Harelbeke
159000.0,9100,HOUSE,HOUSE,TO_RENOVATE,0.0,,False,,,1.0,,,,,300.0,4.0,,0.0,0.0,Oost-Vlaanderen,Sint-niklaas
219000.0,8000,HOUSE,HOUSE,TO_RENOVATE,2.0,,False,0.0,,,,,,,0.0,,,,,West-Vlaanderen,Koolkerke
325000.0,9051,APARTMENT,APARTMENT,GOOD,1.0,81.0,True,0.0,,1.0,13.0,,,,,,,,,Oost-Vlaanderen,Sint-Denijs-Westrem
265000.0,9690,HOUSE,HOUSE,JUST_RENOVATED,3.0,115.0,False,,,1.0,,1.0,140.0,140.0,182.0,,,,,Oost-Vlaanderen,Zulzeke
299000.0,2830,HOUSE,HOUSE,GOOD,3.0,165.0,False,,,,,,,,307.0,2.0,,,,Antwerpen,Willebroek
3650000.0,8300,APARTMENT,APARTMENT,AS_NEW,4.0,182.0,False,0.0,1.0,1.0,,,,,,3.0,0.0,0.0,1.0,West-Vlaanderen,Westkapelle
435000.0,1780,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,2.0,445.0,False,,,1.0,6.0,,,,0.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Wemmel
549000.0,2800,HOUSE,HOUSE,,4.0,181.0,False,0.0,,,,,,,143.0,2.0,0.0,0.0,0.0,Antwerpen,Walem
445000.0,3450,HOUSE,HOUSE,GOOD,4.0,209.0,True,0.0,,1.0,,,,,3503.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Grazen
159000.0,4000,HOUSE,HOUSE,,3.0,87.0,False,0.0,,1.0,32.0,1.0,15.0,15.0,84.0,2.0,0.0,,0.0,Luik,Rocourt
499000.0,2000,APARTMENT,APARTMENT,GOOD,2.0,137.0,False,,,1.0,9.0,,,,,,,,1.0,Antwerpen,Antwerpen
1650000.0,8300,APARTMENT,APARTMENT,GOOD,3.0,113.0,True,1.0,,1.0,,,,,,3.0,,1.0,1.0,West-Vlaanderen,Westkapelle
229000.0,8450,APARTMENT,APARTMENT,GOOD,2.0,75.0,True,1.0,,1.0,10.0,,,,,,1.0,0.0,1.0,West-Vlaanderen,Bredene
99000.0,4960,APARTMENT,DUPLEX,AS_NEW,2.0,56.0,True,0.0,,1.0,10.0,,,,,2.0,0.0,0.0,0.0,Luik,Malmedy
239000.0,4030,HOUSE,HOUSE,GOOD,3.0,130.0,False,0.0,,1.0,25.0,1.0,210.0,210.0,315.0,2.0,0.0,0.0,0.0,Luik,Grivegnee
300000.0,9255,APARTMENT,DUPLEX,AS_NEW,2.0,116.0,True,0.0,,1.0,,,,,,2.0,,,,Oost-Vlaanderen,Opdorp
649000.0,2000,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,160.0,False,,,1.0,18.0,1.0,93.0,93.0,,2.0,,,1.0,Antwerpen,Antwerpen
199900.0,3300,APARTMENT,APARTMENT,,1.0,52.0,False,0.0,,1.0,,,,,,2.0,0.0,1.0,1.0,Vlaams-Brabant,Vissenaken
550000.0,1300,HOUSE,HOUSE,AS_NEW,3.0,170.0,True,0.0,,1.0,,1.0,820.0,820.0,966.0,4.0,0.0,0.0,0.0,Waals-Brabant,Wavre
215000.0,3320,HOUSE,HOUSE,TO_RENOVATE,4.0,160.0,False,,,,,1.0,587.0,587.0,821.0,2.0,,0.0,0.0,Vlaams-Brabant,Meldert
675000.0,1861,HOUSE,HOUSE,GOOD,5.0,257.0,False,0.0,,1.0,,,,,2101.0,4.0,,,,Vlaams-Brabant,Wolvertem
198000.0,8900,APARTMENT,APARTMENT,GOOD,1.0,62.0,False,0.0,,1.0,,,,,,,,,1.0,West-Vlaanderen,Sint-Jan
479000.0,9140,HOUSE,VILLA,AS_NEW,4.0,172.0,False,,,1.0,,,,,283.0,4.0,,0.0,0.0,Oost-Vlaanderen,Tielrode
375000.0,1430,HOUSE,HOUSE,GOOD,3.0,193.0,False,,,,,1.0,435.0,435.0,821.0,4.0,0.0,0.0,0.0,Waals-Brabant,Rebecq-Rognon
,2500,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Lier
695000.0,9600,HOUSE,MANSION,AS_NEW,5.0,428.0,False,,,1.0,,,,,1919.0,4.0,,,1.0,Oost-Vlaanderen,Ronse
795000.0,8301,APARTMENT,APARTMENT,TO_RENOVATE,4.0,83.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
425000.0,2520,HOUSE,HOUSE,,3.0,136.0,False,,,,,,,,711.0,4.0,,,,Antwerpen,Ranst
635000.0,8200,HOUSE,HOUSE,GOOD,3.0,,False,,,1.0,,,,,1050.0,4.0,,0.0,0.0,West-Vlaanderen,Sint-Michiels
488311.0,5537,HOUSE,HOUSE,AS_NEW,3.0,194.0,False,,,,,,,,1928.0,4.0,,,,Namen,Warnant
394500.0,9000,APARTMENT,APARTMENT,,2.0,116.0,False,0.0,,1.0,10.0,,,,,,,,1.0,Oost-Vlaanderen,Gent
480000.0,9040,HOUSE,HOUSE,,3.0,136.0,False,0.0,,1.0,,1.0,177.0,177.0,264.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Sint-Amandsberg
,8400,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Zandvoorde
414700.0,8830,HOUSE,HOUSE,GOOD,4.0,223.0,False,,,1.0,,,,,261.0,,,,,West-Vlaanderen,Hooglede
445000.0,1200,APARTMENT,APARTMENT,AS_NEW,3.0,120.0,False,0.0,,1.0,6.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-lambrechts-woluwe
,3460,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Vlaams-Brabant,Bekkevoort
99000.0,8680,HOUSE,HOUSE,TO_BE_DONE_UP,1.0,94.0,False,,,,,,,,63.0,2.0,,0.0,0.0,West-Vlaanderen,Zande
2300000.0,1180,HOUSE,EXCEPTIONAL_PROPERTY,TO_RENOVATE,10.0,700.0,False,0.0,,1.0,,1.0,1500.0,1500.0,1500.0,4.0,1.0,0.0,0.0,Brussel,Ukkel
349000.0,8900,HOUSE,HOUSE,GOOD,3.0,215.0,False,,,1.0,,,,,3350.0,,,,,West-Vlaanderen,Sint-Jan
299000.0,2610,HOUSE,HOUSE,AS_NEW,3.0,132.0,False,,,,,1.0,40.0,40.0,145.0,2.0,,,,Antwerpen,Wilrijk
194900.0,2600,APARTMENT,APARTMENT,GOOD,2.0,75.0,False,,,1.0,3.0,,,,,2.0,,,1.0,Antwerpen,Berchem
695000.0,2550,APARTMENT,APARTMENT,GOOD,4.0,240.0,False,,,1.0,27.0,,,,,,,,1.0,Antwerpen,Waarloos
469000.0,3550,HOUSE,HOUSE,AS_NEW,3.0,190.0,True,,,1.0,,,,,390.0,3.0,,,,Limburg,Zolder
399000.0,2360,HOUSE,HOUSE,GOOD,4.0,160.0,False,0.0,,1.0,35.0,,,,405.0,3.0,,,,Antwerpen,Oud-turnhout
230000.0,3300,APARTMENT,PENTHOUSE,TO_RENOVATE,4.0,131.0,False,,,1.0,15.0,,,,,,,0.0,0.0,Vlaams-Brabant,Vissenaken
,9700,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Welden
169000.0,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,89.0,False,,,,,,,,,2.0,,,,Antwerpen,Deurne
152000.0,1090,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,45.0,False,,,1.0,,,,,,2.0,,,1.0,Brussel,Jette
364000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,94.0,False,0.0,,1.0,13.0,,,,,,,,1.0,Oost-Vlaanderen,Zeveren
75000.0,6030,HOUSE,HOUSE,GOOD,2.0,75.0,False,0.0,,1.0,,,,,120.0,2.0,,,,Henegouwen,Marchienne-Au-Pont
149000.0,4570,HOUSE,COUNTRY_COTTAGE,GOOD,2.0,99.0,False,0.0,,1.0,70.0,1.0,1044.0,1044.0,1194.0,3.0,0.0,0.0,,Luik,Vyle-Et-Tharoul
355000.0,6210,HOUSE,HOUSE,,4.0,123.0,False,0.0,,1.0,,,,,209.0,3.0,0.0,0.0,0.0,Henegouwen,Wayaux
315000.0,1081,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,95.0,False,,,,,,,,,2.0,,,1.0,Brussel,Koekelberg
219000.0,4100,HOUSE,HOUSE,,3.0,90.0,False,0.0,,1.0,60.0,1.0,80.0,80.0,285.0,3.0,0.0,1.0,0.0,Luik,Seraing
540000.0,1200,APARTMENT,APARTMENT,AS_NEW,2.0,112.0,True,0.0,,1.0,11.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-lambrechts-woluwe
,9800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Zeveren
1370000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,110.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
227749.0,1130,APARTMENT,APARTMENT,AS_NEW,1.0,66.0,True,,,1.0,14.0,,,,,3.0,0.0,1.0,1.0,Brussel,Haren
965000.0,1700,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,3.0,289.0,True,,,1.0,,,,,1860.0,4.0,1.0,,,Vlaams-Brabant,Sint-Ulriks-Kapelle
145000.0,9600,HOUSE,HOUSE,TO_RENOVATE,3.0,241.0,False,0.0,,,,1.0,75.0,75.0,450.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Ronse
155000.0,6900,APARTMENT,APARTMENT,AS_NEW,1.0,63.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Luxemburg,Waha
569000.0,8020,HOUSE,HOUSE,,4.0,205.0,False,,,,,,,,987.0,,,0.0,,West-Vlaanderen,Waardamme
299000.0,8020,APARTMENT,APARTMENT,GOOD,3.0,104.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Waardamme
329000.0,6110,HOUSE,HOUSE,GOOD,5.0,140.0,False,,,,,,,,680.0,4.0,,,,Henegouwen,Montigny-le-tilleul
995000.0,9200,HOUSE,VILLA,,5.0,314.0,False,,,1.0,,1.0,1605.0,1605.0,2125.0,,1.0,,,Oost-Vlaanderen,Sint-Gillis-Dendermonde
319000.0,1800,HOUSE,HOUSE,TO_RENOVATE,3.0,165.0,False,,,,,1.0,148.0,148.0,272.0,2.0,,,,Vlaams-Brabant,Vilvoorde
