Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift
299000,3800,1,2,2,3,186.0,0,1.0,0.0,80.0,3.0,0.0,0.0
259000,2640,0,0,2,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
259000,2020,0,0,1,1,71.0,0,1.0,0.0,0.0,2.0,0.0,1.0
500000,1170,0,0,1,3,160.0,0,1.0,0.0,0.0,3.0,0.0,1.0
198000,2660,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
685000,8300,0,0,2,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
369000,2070,0,16,0,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,8940,0,20,1,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
429000,9940,1,2,0,3,131.0,0,1.0,0.0,257.0,2.0,0.0,0.0
263000,3001,0,0,0,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0
590000,9000,1,1,3,4,223.0,0,1.0,0.0,120.0,3.0,0.0,0.0
425000,1000,0,0,1,1,64.0,0,0.0,0.0,0.0,2.0,0.0,1.0
239000,2060,0,0,1,1,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
775000,8301,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
495000,9810,1,2,0,4,150.0,0,1.0,0.0,292.0,3.0,0.0,0.0
299000,8370,1,2,1,2,109.0,0,0.0,0.0,46.0,3.0,0.0,0.0
189000,8400,0,0,1,2,81.0,0,0.0,0.0,0.0,2.0,0.0,1.0
379000,2300,1,2,1,3,150.0,0,1.0,0.0,297.0,3.0,0.0,0.0
168000,8400,0,0,1,3,100.0,0,1.0,0.0,0.0,2.0,0.0,0.0
239000,1000,0,0,1,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0
665000,8300,0,0,1,2,97.0,0,1.0,0.0,0.0,2.0,0.0,0.0
699000,2950,0,0,1,3,213.0,0,1.0,0.0,0.0,2.0,0.0,1.0
240000,9070,1,2,4,3,150.0,0,0.0,0.0,120.0,3.0,0.0,0.0
220000,6791,1,6,3,2,151.0,0,0.0,0.0,195.0,2.0,0.0,0.0
235000,4500,1,2,3,3,160.0,0,1.0,0.0,66.0,2.0,0.0,0.0
149000,6220,0,0,0,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
695000,1050,0,0,3,3,144.0,0,1.0,0.0,0.0,3.0,0.0,0.0
325000,9320,0,0,2,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
450000,1040,0,0,0,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
169000,1070,0,0,3,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0
299000,9000,0,0,1,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0
225000,1070,0,0,0,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0
320000,9900,0,0,1,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0
595000,8300,0,0,0,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0
99000,4800,0,0,1,4,191.0,0,0.0,0.0,0.0,2.0,0.0,1.0
635000,9800,1,2,1,4,201.0,0,1.0,0.0,308.0,3.0,0.0,0.0
389000,8400,0,0,1,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0
395000,2940,1,2,1,3,158.0,0,1.0,0.0,400.0,3.0,0.0,0.0
354223,1800,0,0,0,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0
249000,8780,1,2,1,3,194.0,0,1.0,0.0,163.0,3.0,0.0,0.0
135000,4500,1,2,1,2,111.0,0,0.0,0.0,0.0,3.0,0.0,0.0
99000,4680,1,2,4,2,92.0,0,1.0,0.0,102.0,2.0,0.0,0.0
249000,1070,0,0,2,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
335000,1150,0,0,1,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
387000,9630,1,2,1,3,101.0,0,0.0,0.0,255.0,3.0,0.0,0.0
249900,2610,0,0,1,3,100.0,0,1.0,0.0,0.0,3.0,0.0,1.0
170000,6700,0,0,1,1,43.0,0,0.0,0.0,0.0,2.0,0.0,1.0
280000,4050,0,0,1,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149900,6927,1,2,4,3,130.0,0,1.0,0.0,280.0,4.0,0.0,0.0
277696,8540,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
399000,2000,0,8,1,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,8380,0,0,0,3,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0
475000,2000,0,0,1,2,146.0,0,0.0,0.0,0.0,3.0,0.0,1.0
275000,1020,0,16,4,3,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0
399500,2630,0,0,1,3,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
465000,9000,0,16,0,3,145.0,0,0.0,0.0,0.0,2.0,0.0,1.0
825000,8300,0,0,0,1,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
339000,3550,1,2,0,4,190.0,0,0.0,0.0,281.0,3.0,0.0,0.0
259000,7700,0,0,1,2,108.0,0,0.0,0.0,0.0,3.0,0.0,1.0
275000,8670,1,2,0,2,93.0,0,0.0,0.0,200.0,4.0,0.0,0.0
329000,2880,1,2,1,2,143.0,0,1.0,0.0,390.0,2.0,0.0,0.0
479000,8000,1,2,1,4,190.0,0,0.0,0.0,175.0,2.0,0.0,0.0
279000,1800,0,16,1,2,82.0,0,1.0,0.0,0.0,3.0,0.0,1.0
195000,6870,1,2,1,3,193.0,0,0.0,0.0,250.0,2.0,0.0,0.0
549000,8300,0,8,0,2,77.0,0,1.0,0.0,0.0,2.0,0.0,0.0
275000,6700,0,0,1,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
669000,8300,0,0,1,3,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
339000,1050,0,0,4,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
275000,4850,1,2,1,3,155.0,0,1.0,0.0,421.0,2.0,0.0,0.0
249000,2020,0,0,1,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0
315000,2845,0,0,1,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
255000,1080,0,0,1,2,90.0,0,1.0,0.0,0.0,4.0,0.0,1.0
679000,2000,0,0,0,2,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0
450000,8790,1,2,0,3,208.0,0,0.0,0.0,379.0,4.0,0.0,0.0
94000,4170,1,2,3,1,108.0,0,0.0,0.0,397.0,3.0,0.0,0.0
254000,9300,0,0,2,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
485000,2000,1,2,1,2,156.0,0,0.0,0.0,32.0,2.0,0.0,0.0
570000,1000,0,0,2,3,151.0,0,0.0,0.0,0.0,2.0,0.0,0.0
475000,8340,1,2,1,4,259.0,0,0.0,0.0,280.0,2.0,0.0,0.0
470000,1460,1,2,1,4,186.0,0,0.0,0.0,491.0,3.0,0.0,0.0
599000,2018,1,2,1,2,182.0,0,0.0,0.0,0.0,2.0,0.0,0.0
199000,1020,0,0,3,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
289000,4400,1,2,0,4,200.0,0,1.0,0.0,170.0,3.0,0.0,0.0
359000,9100,1,2,1,3,209.0,0,1.0,0.0,234.0,3.0,0.0,0.0
355000,1820,1,2,4,3,195.0,0,0.0,0.0,435.0,3.0,0.0,0.0
169000,2660,0,0,1,2,79.0,0,0.0,0.0,0.0,2.0,0.0,1.0
169000,8800,0,0,1,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
329000,8870,1,2,1,3,177.0,0,1.0,0.0,502.0,3.0,0.0,0.0
260000,4100,0,4,0,2,220.0,0,1.0,0.0,0.0,4.0,0.0,1.0
350000,1330,1,2,3,3,173.0,0,1.0,0.0,392.0,3.0,0.0,0.0
265000,9100,0,0,2,3,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0
289000,4000,1,1,1,4,127.0,0,0.0,0.0,76.0,2.0,0.0,0.0
355000,9185,1,2,1,3,90.0,0,0.0,0.0,195.0,2.0,0.0,0.0
329000,4000,0,0,1,3,162.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149000,2600,0,0,1,1,48.0,0,1.0,0.0,0.0,2.0,0.0,1.0
810000,1200,0,8,0,3,141.0,0,1.0,0.0,0.0,4.0,0.0,1.0
344000,2500,0,0,1,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,6210,0,16,1,1,75.0,0,0.0,0.0,0.0,3.0,0.0,0.0
625000,9600,0,0,1,3,161.0,0,1.0,0.0,0.0,3.0,0.0,1.0
339750,9961,0,0,1,3,127.0,0,1.0,0.0,0.0,2.0,0.0,1.0
460000,1000,0,0,1,2,125.0,0,1.0,0.0,0.0,3.0,0.0,1.0
395000,8370,0,0,1,4,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,6792,1,2,4,4,175.0,0,0.0,0.0,214.0,4.0,0.0,0.0
185000,3740,0,0,3,2,102.0,0,0.0,0.0,0.0,2.0,0.0,1.0
210000,2050,0,0,1,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
95000,7100,0,0,3,2,71.0,0,1.0,0.0,0.0,4.0,0.0,1.0
239000,1082,0,0,0,2,88.0,0,1.0,0.0,0.0,3.0,0.0,1.0
145000,9600,1,2,3,4,164.0,0,1.0,0.0,89.0,2.0,0.0,0.0
379000,9880,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
339750,9961,0,0,1,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
150000,8370,0,0,1,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0
219000,4430,0,20,1,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299900,2170,1,2,3,3,184.0,0,0.0,0.0,50.0,2.0,0.0,0.0
375000,8430,0,0,1,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0
105000,9961,0,9,0,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
297500,8370,0,0,1,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,1300,0,0,1,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
320000,9000,0,0,0,2,65.0,0,1.0,0.0,0.0,2.0,0.0,0.0
295000,1500,1,2,1,3,107.0,0,0.0,0.0,80.0,2.0,0.0,0.0
595000,9932,1,2,1,3,187.0,0,1.0,0.0,538.0,4.0,0.0,0.0
220000,1300,0,0,3,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,5100,0,0,0,3,163.0,0,1.0,0.0,0.0,2.0,0.0,1.0
237500,9600,0,0,1,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
315000,1020,0,16,1,2,124.0,0,0.0,0.0,0.0,2.0,0.0,0.0
245000,2000,0,0,1,1,62.0,0,0.0,0.0,0.0,3.0,0.0,1.0
420000,9820,0,0,1,3,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,3000,0,19,2,1,42.0,0,0.0,0.0,0.0,4.0,0.0,1.0
195000,2140,0,0,3,1,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0
318000,2000,0,0,0,2,110.0,0,0.0,0.0,0.0,1.0,0.0,1.0
695000,8000,1,2,1,3,167.0,0,1.0,0.0,155.0,3.0,0.0,0.0
259900,9320,1,2,1,3,135.0,0,1.0,0.0,260.0,2.0,0.0,0.0
155000,4020,0,0,1,2,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0
285000,2020,1,1,1,3,97.0,0,1.0,0.0,0.0,3.0,0.0,0.0
299000,8301,0,0,1,2,66.0,0,0.0,0.0,0.0,2.0,0.0,0.0
295000,1651,1,2,3,3,188.0,0,1.0,0.0,165.0,2.0,0.0,0.0
249000,2540,0,0,3,2,100.0,0,1.0,0.0,0.0,2.0,0.0,0.0
359000,2240,0,8,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
259000,2600,0,0,0,2,83.0,0,1.0,0.0,0.0,2.0,0.0,0.0
139900,6042,1,2,1,3,107.0,0,1.0,0.0,120.0,3.0,0.0,0.0
339000,2200,1,2,1,3,190.0,0,1.0,0.0,178.0,2.0,0.0,0.0
359000,1600,0,16,0,3,150.0,0,1.0,0.0,0.0,3.0,0.0,0.0
189000,8400,0,0,1,1,75.0,0,0.0,0.0,0.0,3.0,0.0,1.0
292307,9900,0,0,1,3,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,1480,1,2,1,2,120.0,0,1.0,0.0,159.0,3.0,0.0,0.0
349000,1030,0,0,1,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
340000,1160,0,0,2,1,60.0,0,1.0,0.0,0.0,3.0,0.0,1.0
315000,4671,1,1,1,4,245.0,0,1.0,0.0,242.0,2.0,0.0,0.0
445000,1050,0,0,0,1,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
189000,3000,0,19,3,1,29.0,0,0.0,0.0,0.0,2.0,0.0,1.0
199000,1030,0,0,0,1,55.0,0,0.0,0.0,0.0,2.0,0.0,0.0
399000,8670,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
330000,3320,0,16,0,2,162.0,0,1.0,0.0,0.0,2.0,0.0,0.0
230000,1090,0,0,1,3,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0
180000,6224,1,2,1,3,170.0,0,0.0,0.0,243.0,2.0,0.0,0.0
495000,1851,1,2,1,4,176.0,0,0.0,0.0,192.0,3.0,0.0,0.0
264000,3920,0,0,1,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0
129000,8530,1,2,3,2,110.0,0,0.0,0.0,310.0,3.0,0.0,0.0
294000,8380,0,0,1,2,58.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149000,9300,0,0,4,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
327000,2930,1,2,3,3,147.0,0,1.0,0.0,230.0,2.0,0.0,0.0
257500,8870,0,9,0,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
290000,8720,0,0,1,3,139.0,0,0.0,0.0,0.0,2.0,0.0,1.0
185000,2610,0,0,2,1,35.0,0,1.0,0.0,0.0,2.0,0.0,1.0
455000,4802,0,0,0,2,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0
850000,1050,0,0,1,3,227.0,0,1.0,0.0,0.0,3.0,0.0,1.0
219000,2020,0,0,1,2,111.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,2200,0,16,3,2,122.0,0,0.0,0.0,0.0,2.0,0.0,0.0
275000,9000,0,0,1,1,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0
428000,9000,1,2,3,4,185.0,0,1.0,0.0,170.0,3.0,0.0,0.0
225000,4050,0,0,3,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,3806,1,2,1,4,180.0,0,0.0,0.0,425.0,3.0,0.0,0.0
314000,9940,1,2,4,3,128.0,0,1.0,0.0,444.0,3.0,0.0,0.0
335000,9220,1,2,1,3,125.0,0,0.0,0.0,195.0,3.0,0.0,0.0
616000,3000,0,0,0,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0
124000,6960,0,0,1,3,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0
239000,8301,0,0,1,2,51.0,0,0.0,0.0,0.0,2.0,0.0,1.0
215000,8620,0,0,2,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0
245000,2800,0,0,0,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,2200,0,11,1,2,194.0,0,1.0,0.0,0.0,2.0,0.0,0.0
495000,3190,1,2,1,4,229.0,0,1.0,0.0,506.0,3.0,0.0,0.0
319000,8450,0,8,1,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,3300,0,16,0,2,143.0,0,1.0,0.0,0.0,2.0,0.0,0.0
219000,8830,1,2,3,4,142.0,0,1.0,0.0,268.0,3.0,0.0,0.0
269000,1200,0,16,0,1,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,9160,0,0,1,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0
165000,9690,1,2,4,3,244.0,0,1.0,0.0,0.0,3.0,0.0,0.0
695000,8500,0,0,0,2,239.0,0,0.0,0.0,0.0,2.0,0.0,0.0
285000,1140,0,0,1,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0
92500,8780,0,0,3,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
269000,1090,0,0,3,2,70.0,0,1.0,0.0,0.0,2.0,0.0,0.0
150000,7100,0,0,1,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
375000,8430,0,0,1,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,1081,0,0,0,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0
189000,6990,1,2,1,4,150.0,0,1.0,0.0,151.0,3.0,0.0,0.0
285000,9690,0,0,1,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
399000,1080,1,10,4,4,150.0,0,1.0,0.0,222.0,2.0,0.0,0.0
875000,8300,0,0,0,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
145000,9900,1,2,1,2,95.0,0,0.0,0.0,50.0,2.0,0.0,0.0
89000,7040,1,2,3,2,115.0,0,1.0,0.0,190.0,2.0,0.0,0.0
199000,4100,1,2,1,4,152.0,0,1.0,0.0,258.0,2.0,0.0,0.0
350000,9800,0,0,1,2,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215250,8600,0,0,1,1,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
279000,3500,0,0,1,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,3001,0,9,1,2,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0
385000,8900,1,2,1,3,163.0,0,0.0,0.0,80.0,3.0,0.0,0.0
315000,9700,1,2,1,4,139.0,0,0.0,0.0,215.0,3.0,0.0,0.0
315000,8380,0,0,1,1,57.0,0,0.0,0.0,0.0,2.0,0.0,1.0
190000,9280,1,2,1,2,136.0,0,0.0,0.0,320.0,2.0,0.0,0.0
249000,8870,1,2,4,3,155.0,0,1.0,0.0,513.0,3.0,0.0,0.0
390000,1150,0,0,1,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
135000,8800,0,19,1,1,44.0,0,0.0,0.0,0.0,2.0,0.0,1.0
245000,8211,0,0,1,2,117.0,0,1.0,0.0,0.0,3.0,0.0,1.0
295000,8200,1,2,3,4,137.0,0,0.0,0.0,253.0,3.0,0.0,0.0
209000,3202,0,0,0,2,103.0,0,0.0,0.0,0.0,2.0,0.0,0.0
338000,9240,1,2,3,3,171.0,0,1.0,0.0,290.0,3.0,0.0,0.0
225000,1090,0,0,1,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
354850,2440,0,0,1,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0
320000,2221,1,2,1,3,125.0,0,1.0,0.0,181.0,2.0,0.0,0.0
185000,2100,0,0,1,1,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
160000,6180,1,2,1,3,198.0,0,1.0,0.0,100.0,3.0,0.0,0.0
245000,1082,0,0,0,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,1050,0,0,1,2,79.0,0,1.0,0.0,0.0,2.0,0.0,0.0
189000,9700,0,0,1,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0
189000,2100,0,0,1,2,98.0,0,0.0,0.0,0.0,2.0,0.0,1.0
595000,1000,0,8,0,3,170.0,0,1.0,0.0,0.0,3.0,0.0,1.0
274000,9150,1,2,3,3,105.0,0,0.0,0.0,227.0,2.0,0.0,0.0
216846,8800,0,0,1,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
99000,8420,0,0,3,2,48.0,0,0.0,0.0,0.0,2.0,0.0,1.0
169000,8460,1,2,4,3,140.0,0,0.0,0.0,325.0,3.0,0.0,0.0
449000,8000,1,2,1,3,93.0,0,0.0,0.0,150.0,3.0,0.0,0.0
269000,9700,0,0,1,1,66.0,0,1.0,0.0,0.0,4.0,0.0,1.0
449000,9320,1,2,1,3,179.0,0,1.0,0.0,420.0,3.0,0.0,0.0
249000,8450,0,0,1,2,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,8301,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
343692,9900,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,8620,0,0,1,1,53.0,0,1.0,0.0,0.0,2.0,0.0,1.0
220000,7130,1,2,1,4,140.0,0,1.0,0.0,100.0,2.0,0.0,0.0
497806,2300,0,0,1,2,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0
313500,9800,0,0,1,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
205000,2600,0,0,3,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,4100,0,0,3,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0
249000,9090,1,2,1,1,85.0,0,1.0,0.0,308.0,3.0,0.0,0.0
289000,1020,0,0,1,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,9470,1,2,1,4,263.0,0,0.0,0.0,0.0,3.0,0.0,0.0
275000,9750,1,2,4,3,175.0,0,1.0,0.0,473.0,3.0,0.0,0.0
175000,2060,0,0,0,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0
245000,1300,0,0,4,2,85.0,0,1.0,0.0,0.0,4.0,0.0,1.0
329000,2840,1,2,1,2,115.0,0,1.0,0.0,125.0,2.0,0.0,0.0
296000,2660,0,0,0,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
410000,9800,0,0,1,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
595000,8400,0,0,1,3,153.0,0,1.0,0.0,0.0,2.0,0.0,1.0
329000,8400,1,2,0,4,178.0,0,0.0,0.0,113.0,4.0,0.0,0.0
198000,8790,1,2,1,1,90.0,0,0.0,0.0,90.0,3.0,0.0,0.0
299000,9991,0,20,0,1,75.0,0,1.0,0.0,0.0,3.0,0.0,1.0
299000,1480,1,2,1,3,194.0,0,0.0,0.0,0.0,2.0,0.0,0.0
365000,3630,0,8,1,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
319000,9340,1,2,1,3,117.0,0,1.0,0.0,381.0,3.0,0.0,0.0
395000,1020,1,2,1,4,217.0,0,1.0,0.0,121.0,2.0,0.0,0.0
250000,6041,0,16,2,2,250.0,0,0.0,0.0,0.0,2.0,0.0,0.0
399000,1700,1,13,4,2,130.0,0,0.0,0.0,0.0,4.0,0.0,0.0
485000,3000,0,0,1,3,180.0,0,1.0,0.0,0.0,2.0,0.0,1.0
220000,1030,0,0,4,1,72.0,0,0.0,0.0,0.0,2.0,0.0,1.0
335000,9070,0,0,1,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0
225000,2300,0,0,1,2,144.0,0,0.0,0.0,0.0,2.0,0.0,1.0
365000,8420,0,0,0,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0
95000,6040,1,2,1,2,108.0,0,0.0,0.0,0.0,2.0,0.0,0.0
249000,3202,1,2,1,3,175.0,0,0.0,0.0,450.0,3.0,0.0,0.0
431768,9550,1,2,1,3,162.0,0,0.0,0.0,463.0,4.0,0.0,0.0
195000,7500,0,0,0,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
170000,7911,1,2,1,2,120.0,0,0.0,0.0,550.0,3.0,0.0,0.0
215000,8501,1,2,0,3,143.0,0,1.0,0.0,210.0,2.0,0.0,0.0
234500,9041,0,0,1,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,6860,0,0,0,2,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0
215000,1970,0,9,0,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
45000,8500,0,0,1,3,60.0,0,1.0,0.0,0.0,3.0,0.0,0.0
253000,8450,0,0,1,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,9600,0,0,2,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
425000,8570,1,2,1,4,223.0,0,0.0,0.0,453.0,2.0,0.0,0.0
449000,9000,0,0,1,3,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0
180000,4000,0,0,1,2,92.0,0,0.0,0.0,0.0,2.0,0.0,1.0
229000,8820,0,20,1,2,102.0,0,1.0,0.0,0.0,4.0,0.0,0.0
229000,8793,0,20,1,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199750,9160,0,0,1,1,56.0,0,1.0,0.0,0.0,3.0,0.0,1.0
249000,4000,1,2,1,3,92.0,0,1.0,0.0,95.0,2.0,0.0,0.0
399000,2400,1,2,0,4,150.0,0,1.0,0.0,262.0,4.0,0.0,0.0
375000,2000,0,0,1,1,108.0,0,1.0,0.0,0.0,2.0,0.0,0.0
245000,1000,0,0,1,1,61.0,0,0.0,0.0,0.0,2.0,0.0,1.0
319000,1650,0,4,1,1,77.0,0,0.0,0.0,0.0,2.0,0.0,0.0
234500,1357,0,0,1,2,82.0,0,0.0,0.0,0.0,3.0,0.0,1.0
259000,8870,0,0,1,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
150000,1070,0,19,1,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0
455870,9160,1,2,1,3,152.0,0,1.0,0.0,397.0,3.0,0.0,0.0
195000,1190,0,0,1,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0
265000,2600,0,0,1,2,94.0,0,1.0,0.0,0.0,2.0,0.0,0.0
594000,3800,0,8,1,2,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159900,4020,1,10,3,2,106.0,0,1.0,0.0,194.0,2.0,0.0,0.0
535000,1180,1,1,2,3,147.0,0,0.0,0.0,65.0,2.0,0.0,0.0
279000,8400,1,10,3,2,112.0,0,1.0,0.0,239.0,2.0,0.0,0.0
235000,9600,0,0,0,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
550000,9800,0,0,1,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,1140,1,1,0,3,232.0,0,0.0,0.0,293.0,2.0,0.0,0.0
274900,3800,0,0,1,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,2140,0,8,1,4,146.0,0,1.0,0.0,0.0,3.0,0.0,1.0
250000,3530,0,0,1,3,136.0,0,1.0,0.0,0.0,4.0,0.0,1.0
369000,9052,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
670000,3140,0,0,1,3,235.0,0,1.0,0.0,0.0,2.0,0.0,1.0
440000,9250,1,2,1,3,192.0,0,1.0,0.0,180.0,3.0,0.0,0.0
214000,2830,0,0,0,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0
315000,9308,1,2,1,3,147.0,0,1.0,0.0,133.0,3.0,0.0,0.0
434200,8520,1,2,1,3,185.0,0,1.0,0.0,183.0,3.0,0.0,0.0
420000,1910,0,16,1,3,168.0,0,1.0,0.0,0.0,2.0,0.0,0.0
299000,8301,0,0,1,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,8560,0,0,1,1,47.0,0,0.0,0.0,0.0,2.0,0.0,1.0
355000,1082,0,16,0,3,149.0,0,1.0,0.0,0.0,2.0,0.0,1.0
281000,8710,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
