Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift
194000,2140,HOUSE,MIXED_USE_BUILDING,GOOD,2,91.0,0,0.0,0.0,427.0,2.0,0.0,0.0
595000,8000,HOUSE,HOUSE,AS_NEW,2,146.0,0,1.0,0.0,67.0,3.0,0.0,1.0
148000,4620,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,1.0,0.0,1.0
431925,9570,HOUSE,HOUSE,AS_NEW,3,207.0,0,1.0,0.0,532.0,3.0,0.0,0.0
199000,1060,APARTMENT,APARTMENT,TO_RENOVATE,1,77.0,0,0.0,0.0,0.0,2.0,0.0,0.0
259000,9620,HOUSE,HOUSE,AS_NEW,3,104.0,0,1.0,0.0,150.0,2.0,0.0,0.0
485000,3090,HOUSE,HOUSE,GOOD,2,230.0,0,1.0,0.0,478.0,4.0,0.0,0.0
265000,9040,APARTMENT,APARTMENT,GOOD,2,69.0,0,0.0,0.0,0.0,2.0,0.0,0.0
295000,1030,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
285000,8740,APARTMENT,APARTMENT,GOOD,2,103.0,0,0.0,0.0,0.0,2.0,0.0,1.0
265000,9900,APARTMENT,APARTMENT,GOOD,2,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,9620,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,212.0,0,1.0,0.0,310.0,2.0,0.0,0.0
295000,1050,APARTMENT,APARTMENT,TO_RENOVATE,2,83.0,0,1.0,0.0,0.0,2.0,0.0,0.0
272500,2570,APARTMENT,APARTMENT,JUST_RENOVATED,1,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
432800,8750,HOUSE,HOUSE,GOOD,4,240.0,0,1.0,0.0,300.0,3.0,0.0,0.0
314000,1020,HOUSE,HOUSE,GOOD,2,141.0,0,0.0,0.0,0.0,2.0,0.0,0.0
364000,2520,APARTMENT,APARTMENT,GOOD,3,109.0,0,1.0,0.0,0.0,2.0,0.0,1.0
180000,1030,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0
315000,7110,HOUSE,HOUSE,GOOD,3,252.0,0,0.0,0.0,320.0,3.0,0.0,0.0
599000,1020,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,4,260.0,0,1.0,0.0,70.0,2.0,0.0,0.0
149900,4000,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,85.0,0,1.0,0.0,0.0,2.0,0.0,0.0
147500,9300,APARTMENT,APARTMENT,GOOD,2,76.0,0,1.0,0.0,0.0,4.0,0.0,1.0
240000,4460,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,0.0,80.0,2.0,0.0,0.0
420000,2070,HOUSE,HOUSE,GOOD,3,173.0,0,1.0,0.0,391.0,3.0,0.0,0.0
295000,2930,HOUSE,HOUSE,TO_BE_DONE_UP,3,86.0,0,1.0,0.0,0.0,3.0,0.0,0.0
100000,4500,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
579000,9240,HOUSE,HOUSE,GOOD,3,198.0,0,0.0,0.0,460.0,3.0,0.0,0.0
495000,8880,APARTMENT,PENTHOUSE,AS_NEW,2,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,1070,APARTMENT,DUPLEX,TO_RENOVATE,4,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0
378000,2870,APARTMENT,PENTHOUSE,AS_NEW,3,110.0,0,1.0,0.0,0.0,3.0,0.0,1.0
199000,8380,APARTMENT,APARTMENT,GOOD,3,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0
289000,2275,APARTMENT,DUPLEX,GOOD,2,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0
139000,9340,HOUSE,HOUSE,TO_BE_DONE_UP,2,122.0,0,1.0,0.0,175.0,3.0,0.0,0.0
149000,4100,HOUSE,HOUSE,GOOD,4,105.0,0,0.0,0.0,48.0,2.0,0.0,0.0
325000,2880,HOUSE,HOUSE,TO_BE_DONE_UP,3,102.0,0,1.0,0.0,231.0,2.0,0.0,0.0
295000,1310,APARTMENT,DUPLEX,GOOD,2,86.0,0,0.0,0.0,0.0,3.0,0.0,0.0
280000,8430,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,4000,APARTMENT,APARTMENT,GOOD,2,66.0,0,0.0,0.0,0.0,2.0,0.0,0.0
340000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,1,74.0,0,0.0,0.0,0.0,2.0,0.0,0.0
375000,1000,APARTMENT,APARTMENT,AS_NEW,2,102.0,0,1.0,0.0,0.0,2.0,0.0,1.0
381000,2350,APARTMENT,GROUND_FLOOR,GOOD,2,106.0,0,1.0,0.0,0.0,3.0,0.0,1.0
157500,9690,HOUSE,HOUSE,TO_BE_DONE_UP,2,152.0,0,1.0,0.0,123.0,4.0,0.0,0.0
229000,2018,HOUSE,HOUSE,TO_RENOVATE,4,117.0,0,0.0,0.0,37.0,2.0,0.0,0.0
275000,9120,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,201.0,0,0.0,0.0,127.0,2.0,0.0,0.0
399000,9040,HOUSE,HOUSE,GOOD,3,134.0,0,1.0,0.0,90.0,4.0,0.0,0.0
359000,8211,APARTMENT,APARTMENT,AS_NEW,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
429000,8301,APARTMENT,GROUND_FLOOR,GOOD,2,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,9051,APARTMENT,APARTMENT,AS_NEW,3,126.0,0,1.0,0.0,0.0,2.0,0.0,1.0
549000,9050,HOUSE,HOUSE,JUST_RENOVATED,4,205.0,0,1.0,0.0,117.0,3.0,0.0,0.0
209000,2610,APARTMENT,APARTMENT,GOOD,3,89.0,0,0.0,0.0,0.0,3.0,0.0,1.0
399000,9000,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,2800,HOUSE,HOUSE,GOOD,2,132.0,0,1.0,0.0,127.0,3.0,0.0,0.0
595000,1200,APARTMENT,APARTMENT,AS_NEW,2,135.0,0,1.0,0.0,0.0,3.0,0.0,1.0
490000,1160,APARTMENT,APARTMENT,AS_NEW,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0
329000,1040,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0
469725,3530,APARTMENT,APARTMENT,GOOD,3,141.0,0,1.0,0.0,0.0,2.0,0.0,1.0
405000,1180,HOUSE,HOUSE,TO_RENOVATE,2,125.0,0,1.0,0.0,0.0,3.0,0.0,0.0
219000,4032,HOUSE,HOUSE,GOOD,4,160.0,0,1.0,0.0,113.0,2.0,0.0,0.0
330000,9000,HOUSE,HOUSE,GOOD,1,62.0,0,1.0,0.0,50.0,3.0,0.0,0.0
199000,4030,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,0.0
235000,8400,APARTMENT,APARTMENT,JUST_RENOVATED,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0
425000,1080,APARTMENT,LOFT,AS_NEW,1,248.0,0,0.0,0.0,0.0,2.0,0.0,1.0
209000,2610,APARTMENT,APARTMENT,GOOD,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0
129000,4500,HOUSE,HOUSE,GOOD,3,136.0,0,1.0,0.0,126.0,2.0,0.0,0.0
265000,8434,HOUSE,HOUSE,JUST_RENOVATED,3,86.0,0,1.0,0.0,106.0,3.0,0.0,0.0
181000,4100,APARTMENT,APARTMENT,AS_NEW,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,5300,APARTMENT,APARTMENT,GOOD,2,88.0,0,0.0,0.0,0.0,4.0,0.0,1.0
449715,9820,HOUSE,HOUSE,GOOD,3,155.0,0,0.0,0.0,217.0,2.0,0.0,0.0
189000,1040,APARTMENT,APARTMENT,TO_RENOVATE,1,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0
275000,9200,APARTMENT,DUPLEX,GOOD,2,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0
174000,8600,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
315000,9000,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
247000,6970,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,3.0,0.0,0.0
349000,8300,APARTMENT,APARTMENT,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0
580000,9800,APARTMENT,APARTMENT,GOOD,3,163.0,0,1.0,0.0,0.0,2.0,0.0,1.0
225000,8770,HOUSE,HOUSE,TO_RENOVATE,4,140.0,0,0.0,0.0,509.0,3.0,0.0,0.0
162500,9600,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
365000,1880,HOUSE,HOUSE,TO_RENOVATE,3,186.0,0,0.0,0.0,0.0,3.0,0.0,0.0
195000,2020,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,8301,APARTMENT,APARTMENT,GOOD,2,66.0,0,0.0,0.0,0.0,2.0,0.0,0.0
269000,1050,APARTMENT,APARTMENT,GOOD,1,57.0,0,0.0,0.0,0.0,2.0,0.0,0.0
385000,8400,APARTMENT,DUPLEX,GOOD,4,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0
279000,1140,APARTMENT,APARTMENT,AS_NEW,1,76.0,0,0.0,0.0,0.0,4.0,0.0,1.0
165000,9700,HOUSE,HOUSE,TO_RENOVATE,3,117.0,0,1.0,0.0,293.0,2.0,0.0,0.0
503500,4000,APARTMENT,APARTMENT,AS_NEW,3,150.0,0,1.0,0.0,0.0,3.0,0.0,1.0
245000,8000,HOUSE,HOUSE,TO_RENOVATE,3,119.0,0,0.0,0.0,108.0,3.0,0.0,0.0
259000,1050,APARTMENT,APARTMENT,GOOD,1,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0
395000,9040,APARTMENT,APARTMENT,JUST_RENOVATED,1,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
325000,9800,HOUSE,HOUSE,TO_RENOVATE,3,216.0,0,0.0,0.0,468.0,4.0,0.0,0.0
249000,1460,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,4.0,0.0,1.0
795000,9000,HOUSE,MANSION,JUST_RENOVATED,3,173.0,0,0.0,0.0,66.0,2.0,0.0,0.0
229900,8500,APARTMENT,APARTMENT,AS_NEW,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
169000,2660,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,9000,APARTMENT,APARTMENT,AS_NEW,1,30.0,0,0.0,0.0,0.0,2.0,0.0,0.0
269000,1140,APARTMENT,PENTHOUSE,AS_NEW,1,70.0,0,1.0,0.0,0.0,2.0,0.0,0.0
479500,1000,APARTMENT,APARTMENT,GOOD,3,128.0,0,1.0,0.0,0.0,2.0,0.0,1.0
565000,2970,HOUSE,HOUSE,AS_NEW,3,154.0,0,0.0,0.0,416.0,3.0,0.0,0.0
595000,8300,APARTMENT,APARTMENT,GOOD,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
309000,4500,HOUSE,HOUSE,GOOD,4,135.0,0,0.0,0.0,150.0,3.0,0.0,0.0
302000,9800,APARTMENT,APARTMENT,GOOD,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
209000,1000,APARTMENT,APARTMENT,GOOD,3,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0
290000,2500,APARTMENT,APARTMENT,GOOD,2,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0
479000,2018,HOUSE,HOUSE,GOOD,4,196.0,0,1.0,0.0,101.0,2.0,0.0,0.0
135000,8434,APARTMENT,APARTMENT,GOOD,1,47.0,0,0.0,0.0,0.0,2.0,0.0,1.0
199000,2660,HOUSE,HOUSE,TO_BE_DONE_UP,2,103.0,0,0.0,0.0,0.0,3.0,0.0,0.0
274900,6860,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,0.0,0.0,4.0,0.0,0.0
175000,1350,APARTMENT,APARTMENT,GOOD,2,94.0,0,0.0,0.0,0.0,2.0,0.0,0.0
185000,6800,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,3.0,0.0,1.0
498000,2970,APARTMENT,APARTMENT,AS_NEW,2,154.0,0,1.0,0.0,0.0,3.0,0.0,0.0
199000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,22.0,0,0.0,0.0,0.0,2.0,0.0,1.0
295000,1421,HOUSE,BUNGALOW,GOOD,2,95.0,0,1.0,0.0,307.0,4.0,0.0,0.0
595000,8300,APARTMENT,APARTMENT,AS_NEW,2,87.0,0,0.0,0.0,0.0,2.0,0.0,1.0
295000,8400,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,8530,APARTMENT,APARTMENT,GOOD,2,95.0,0,0.0,0.0,0.0,3.0,0.0,1.0
179000,4100,HOUSE,HOUSE,GOOD,2,92.0,0,1.0,0.0,268.0,3.0,0.0,0.0
179000,9300,HOUSE,HOUSE,GOOD,3,83.0,0,0.0,0.0,40.0,3.0,0.0,0.0
233645,2650,APARTMENT,SERVICE_FLAT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,2660,HOUSE,HOUSE,AS_NEW,3,111.0,0,1.0,0.0,46.0,3.0,0.0,0.0
275000,1150,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0
330000,8940,HOUSE,HOUSE,GOOD,4,179.0,0,0.0,0.0,487.0,2.0,0.0,0.0
185000,2400,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,89.0,0,0.0,0.0,0.0,2.0,0.0,0.0
669000,9000,APARTMENT,PENTHOUSE,GOOD,4,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0
725000,2000,APARTMENT,APARTMENT,GOOD,1,259.0,0,0.0,0.0,0.0,2.0,0.0,0.0
225000,2547,APARTMENT,GROUND_FLOOR,AS_NEW,2,70.0,0,1.0,0.0,0.0,3.0,0.0,1.0
260000,1180,APARTMENT,APARTMENT,GOOD,2,65.0,0,1.0,0.0,0.0,2.0,0.0,0.0
450000,8300,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,69.0,0,0.0,0.0,0.0,2.0,0.0,1.0
244500,9000,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0
339000,9700,HOUSE,HOUSE,GOOD,3,114.0,0,0.0,0.0,323.0,3.0,0.0,0.0
379551,9810,HOUSE,TOWN_HOUSE,AS_NEW,3,173.0,0,0.0,0.0,216.0,2.0,0.0,0.0
294000,3800,APARTMENT,APARTMENT,GOOD,1,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
275000,9000,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
395000,3078,HOUSE,HOUSE,GOOD,3,199.0,0,0.0,0.0,400.0,3.0,0.0,0.0
179000,1070,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
135000,8870,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,0.0
325000,9040,APARTMENT,APARTMENT,AS_NEW,2,126.0,0,1.0,0.0,0.0,3.0,0.0,0.0
185000,2300,APARTMENT,APARTMENT,AS_NEW,2,108.0,0,1.0,0.0,0.0,2.0,0.0,0.0
235000,8780,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
99000,6750,HOUSE,HOUSE,TO_RENOVATE,3,180.0,0,0.0,0.0,104.0,2.0,0.0,0.0
304000,8810,APARTMENT,SERVICE_FLAT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
150000,2430,APARTMENT,SERVICE_FLAT,GOOD,1,52.0,0,0.0,0.0,0.0,3.0,0.0,1.0
229000,8800,APARTMENT,APARTMENT,GOOD,2,104.0,0,0.0,0.0,0.0,2.0,0.0,1.0
360000,1210,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
187000,4000,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
185000,1140,APARTMENT,APARTMENT,GOOD,1,43.0,0,0.0,0.0,0.0,2.0,0.0,1.0
430000,1000,APARTMENT,APARTMENT,AS_NEW,3,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0
169000,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
325000,6700,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,3.0,0.0,1.0
85000,4960,APARTMENT,APARTMENT,TO_RENOVATE,1,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0
175000,3271,HOUSE,HOUSE,TO_RENOVATE,3,153.0,0,0.0,0.0,220.0,2.0,0.0,0.0
339000,2800,HOUSE,HOUSE,JUST_RENOVATED,3,109.0,0,0.0,0.0,57.0,3.0,0.0,0.0
115000,8790,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
298000,9030,APARTMENT,APARTMENT,GOOD,3,105.0,0,1.0,0.0,0.0,3.0,0.0,1.0
320000,9700,HOUSE,HOUSE,GOOD,3,142.0,0,0.0,0.0,160.0,3.0,0.0,0.0
245000,8870,HOUSE,APARTMENT_BLOCK,GOOD,3,222.0,0,1.0,0.0,155.0,2.0,0.0,0.0
540000,1040,HOUSE,HOUSE,TO_RENOVATE,4,250.0,0,1.0,0.0,240.0,2.0,0.0,0.0
229500,1000,APARTMENT,APARTMENT,GOOD,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,8434,HOUSE,HOUSE,JUST_RENOVATED,3,103.0,0,1.0,0.0,216.0,3.0,0.0,0.0
369500,2440,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
297000,3583,APARTMENT,APARTMENT,GOOD,2,109.0,0,1.0,0.0,0.0,3.0,0.0,1.0
280000,8400,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
345000,9000,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
520000,1140,HOUSE,HOUSE,AS_NEW,4,170.0,0,0.0,0.0,235.0,2.0,0.0,0.0
175000,4520,HOUSE,APARTMENT_BLOCK,GOOD,2,175.0,0,1.0,0.0,125.0,2.0,0.0,0.0
139900,2060,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,50.0,0,1.0,0.0,0.0,3.0,0.0,1.0
795000,8300,APARTMENT,APARTMENT,AS_NEW,3,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0
204000,2300,APARTMENT,APARTMENT,GOOD,1,63.0,0,1.0,0.0,0.0,3.0,0.0,1.0
374000,9031,APARTMENT,APARTMENT,GOOD,2,105.0,0,0.0,0.0,0.0,2.0,0.0,1.0
239000,1080,APARTMENT,APARTMENT,AS_NEW,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,1000,APARTMENT,APARTMENT,GOOD,1,145.0,0,0.0,0.0,0.0,2.0,0.0,1.0
395000,1300,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239900,6880,APARTMENT,APARTMENT,AS_NEW,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
385000,1170,APARTMENT,APARTMENT,AS_NEW,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,2800,APARTMENT,APARTMENT,GOOD,2,98.0,0,0.0,0.0,0.0,2.0,0.0,1.0
356500,1932,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
285000,9900,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
147000,5590,APARTMENT,APARTMENT,TO_RENOVATE,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,1000,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0
290000,9900,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
229500,9000,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
440000,1400,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,0.0,405.0,3.0,0.0,0.0
294000,3800,APARTMENT,APARTMENT,GOOD,3,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0
115000,1020,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,35.0,0,0.0,0.0,0.0,2.0,0.0,0.0
375000,1070,HOUSE,HOUSE,AS_NEW,3,198.0,0,0.0,0.0,170.0,2.0,0.0,0.0
239000,9420,APARTMENT,APARTMENT,GOOD,2,121.0,0,0.0,0.0,0.0,2.0,0.0,1.0
595000,8300,APARTMENT,APARTMENT,AS_NEW,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0
195000,8400,APARTMENT,APARTMENT,GOOD,1,57.0,0,0.0,0.0,0.0,2.0,0.0,1.0
274000,8380,APARTMENT,APARTMENT,AS_NEW,3,101.0,0,0.0,0.0,0.0,2.0,0.0,1.0
149000,4420,HOUSE,MIXED_USE_BUILDING,GOOD,2,103.0,0,0.0,0.0,75.0,3.0,0.0,0.0
319000,8400,HOUSE,HOUSE,GOOD,4,277.0,0,1.0,0.0,262.0,3.0,0.0,0.0
234000,1070,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,4.0,0.0,1.0
140000,7500,HOUSE,HOUSE,GOOD,2,122.0,0,0.0,0.0,103.0,2.0,0.0,0.0
85000,8420,APARTMENT,GROUND_FLOOR,GOOD,1,30.0,0,0.0,0.0,0.0,2.0,0.0,1.0
250000,1080,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
495000,1200,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,8500,APARTMENT,APARTMENT,GOOD,3,155.0,0,0.0,0.0,0.0,2.0,0.0,1.0
290000,2000,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0
84000,7070,HOUSE,HOUSE,TO_RESTORE,3,176.0,0,0.0,0.0,425.0,3.0,0.0,0.0
375000,9000,HOUSE,HOUSE,TO_RENOVATE,3,159.0,0,1.0,0.0,225.0,3.0,0.0,0.0
349000,9690,HOUSE,HOUSE,AS_NEW,3,148.0,0,0.0,0.0,219.0,2.0,0.0,0.0
499000,8400,APARTMENT,APARTMENT,GOOD,3,102.0,0,1.0,0.0,0.0,2.0,0.0,1.0
160000,6224,APARTMENT,APARTMENT,GOOD,2,67.0,0,0.0,0.0,0.0,3.0,0.0,1.0
210000,1080,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,81.0,0,0.0,0.0,0.0,2.0,0.0,1.0
349000,1030,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0
185000,2100,APARTMENT,APARTMENT,TO_RENOVATE,2,84.0,0,1.0,0.0,0.0,3.0,0.0,1.0
349000,9100,HOUSE,HOUSE,GOOD,3,103.0,0,1.0,0.0,146.0,2.0,0.0,0.0
275000,1140,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0
355000,8200,HOUSE,HOUSE,GOOD,2,140.0,0,0.0,0.0,406.0,4.0,0.0,0.0
220000,6900,HOUSE,APARTMENT_BLOCK,GOOD,3,106.0,0,0.0,0.0,105.0,2.0,0.0,0.0
245000,8500,HOUSE,HOUSE,AS_NEW,3,140.0,0,1.0,0.0,68.0,2.0,0.0,0.0
85000,7340,HOUSE,HOUSE,TO_RENOVATE,3,139.0,0,1.0,0.0,0.0,2.0,0.0,0.0
399000,9051,APARTMENT,GROUND_FLOOR,GOOD,3,145.0,0,1.0,0.0,0.0,2.0,0.0,0.0
155000,8400,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249900,2850,APARTMENT,APARTMENT,AS_NEW,2,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0
484000,3730,HOUSE,HOUSE,GOOD,3,180.0,0,0.0,0.0,365.0,3.0,0.0,0.0
190000,3001,APARTMENT,FLAT_STUDIO,GOOD,1,32.0,0,0.0,0.0,0.0,2.0,0.0,1.0
270000,9960,HOUSE,HOUSE,GOOD,3,131.0,0,1.0,0.0,110.0,3.0,0.0,0.0
389574,8610,HOUSE,HOUSE,GOOD,4,215.0,0,0.0,0.0,478.0,3.0,0.0,0.0
184900,2060,APARTMENT,APARTMENT,AS_NEW,1,60.0,0,0.0,0.0,0.0,3.0,0.0,1.0
159000,1070,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,2000,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,0.0
229000,1190,APARTMENT,APARTMENT,AS_NEW,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0
435000,1040,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0
145000,7912,HOUSE,HOUSE,JUST_RENOVATED,3,137.0,0,1.0,0.0,60.0,3.0,0.0,0.0
305000,2800,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
275000,1350,HOUSE,HOUSE,GOOD,4,220.0,0,1.0,0.0,288.0,3.0,0.0,0.0
199000,1090,APARTMENT,APARTMENT,TO_RENOVATE,2,92.0,0,1.0,0.0,0.0,4.0,0.0,1.0
245000,1060,APARTMENT,APARTMENT,GOOD,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,8500,APARTMENT,APARTMENT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0
469000,9600,HOUSE,APARTMENT_BLOCK,GOOD,4,250.0,0,1.0,0.0,230.0,2.0,0.0,0.0
120000,7170,HOUSE,HOUSE,GOOD,2,114.0,0,1.0,0.0,160.0,2.0,0.0,0.0
325000,3640,APARTMENT,PENTHOUSE,GOOD,2,148.0,0,1.0,0.0,0.0,2.0,0.0,1.0
279000,2610,APARTMENT,APARTMENT,AS_NEW,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,9420,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
339000,9050,HOUSE,HOUSE,JUST_RENOVATED,3,90.0,0,1.0,0.0,60.0,3.0,0.0,0.0
209900,9100,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0
149000,1030,APARTMENT,APARTMENT,TO_RENOVATE,1,62.0,0,1.0,0.0,0.0,2.0,0.0,0.0
